"period","company_code","revenue_yi","net_profit_yi","deduct_net_profit_yi","roe","gross_margin","net_margin","operating_cashflow_yi","r_and_d_expense_yi","r_and_d_ratio"
"2025-12","920942.BJ",2.588,-0.0444,-0.0755,-0.01304,0.254307,-0.017146,-0.1113,0.3215,0.124208
"2026-06","920942.BJ",3.3876,0.0647,0.0508,0.010442,0.323308,0.019105,0.0216,0.3548,0.10472
"2022-12","920027.BJ",1.3456,0.0695,0.0588,0.146845,0.120283,0.051667,0.0123,0.1653,0.122823
"2023-12","920027.BJ",1.6195,0.0684,0.051,0.085673,0.302134,0.042221,0.1342,0.162,0.100009
"2024-12","920027.BJ",1.7602,0.1529,0.113,0.101226,0.331574,0.086837,0.108,0.2012,0.114285
"2025-12","920027.BJ",2.3442,0.1781,0.1472,0.150401,0.306861,0.075983,0.2714,0.2875,0.122659
"2026-06","920027.BJ",2.4608,0.2051,0.1282,0.084693,0.269072,0.083364,0.1287,0.2445,0.099342
"2022-12","920873.BJ",2.931,0.1267,0.0932,0.066097,0.179152,0.043224,0.0408,0.034,0.011617
"2023-12","920873.BJ",3.2493,0.0638,0.0355,0.019147,0.272953,0.019642,-0.0559,0.0491,0.01512
"2024-12","920873.BJ",3.8954,8e-04,-0.027,0.010278,0.218747,0.000193,-0.0074,0.0644,0.016529
"2025-12","920873.BJ",4.1652,0.1189,0.081,0.027001,0.141609,0.028556,0.1143,0.068,0.016314
"2026-06","920873.BJ",4.9634,0.2053,0.1803,-0.003093,0.29121,0.041359,0.3015,0.0611,0.012303
"2022-12","920433.BJ",1.723,-0.0179,-0.0329,0.018297,0.266794,-0.01039,-0.0449,0.1775,0.103007
"2023-12","920433.BJ",2.1086,0.0099,3e-04,-0.017559,0.328515,0.004708,0.059,0.2058,0.097609
"2024-12","920433.BJ",2.3242,-0.0367,-0.0584,-0.001085,0.241067,-0.015776,-0.0862,0.2201,0.094686
"2025-12","920433.BJ",2.6914,0.0809,0.0544,0.088266,0.287975,0.030069,0.0963,0.2599,0.096556
"2026-06","920433.BJ",3.4425,-0.0909,-0.0992,-0.079491,0.311408,-0.026395,-0.1567,0.2617,0.076026
"2022-12","920876.BJ",3.2092,0.053,0.0309,0.026072,0.25056,0.016509,0.0108,0.3149,0.098114
"2023-12","920876.BJ",3.2662,-0.1011,-0.1059,-0.013012,0.28738,-0.030945,-0.1822,0.2499,0.076514
"2024-12","920876.BJ",3.5446,0.0233,0.0126,-0.064448,0.156074,0.006576,0.0863,0.3488,0.098398
"2025-12","920876.BJ",3.649,5e-04,-0.0279,0.00136,0.295376,0.000129,-0.0307,0.2706,0.074148
"2026-06","920876.BJ",3.6528,0.0214,-0.003,0.048071,0.283302,0.005859,0.0089,0.3152,0.086286
"2022-12","920395.BJ",3.7172,0.2275,0.1547,0.073973,0.222342,0.061209,0.3042,0.348,0.093609
"2023-12","920395.BJ",3.8581,0.3577,0.3028,0.137231,0.275691,0.09271,0.4745,0.3717,0.096353
"2024-12","920395.BJ",3.5644,0.3035,0.2022,0.156367,0.232025,0.085158,0.5266,0.4498,0.126184
"2025-12","920395.BJ",3.6335,0.1539,0.1363,0.043027,0.514836,0.04235,0.1772,0.3462,0.095273
"2026-06","920395.BJ",3.7017,0.2762,0.205,0.140013,0.441906,0.074608,0.1123,0.4472,0.120797
"2022-12","920768.BJ",2.7381,0.3472,0.3052,0.159986,0.403097,0.126808,0.2306,0.2773,0.101278
"2023-12","920768.BJ",2.9855,0.4338,0.4039,0.170126,0.264177,0.145297,0.295,0.2163,0.07244
"2024-12","920768.BJ",3.3543,0.5107,0.4605,0.209453,0.361884,0.152261,0.4749,0.2615,0.077965
"2025-12","920768.BJ",3.8962,0.6789,0.6072,0.208399,0.350758,0.174256,0.3835,0.4003,0.102734
"2026-06","920768.BJ",4.1896,0.6723,0.6202,0.229929,0.324299,0.160469,0.6159,0.3231,0.077128
"2022-12","920378.BJ",1.5514,0.15,0.1293,0.130726,0.420291,0.096662,0.1578,0.1947,0.125513
"2023-12","920378.BJ",1.9197,0.191,0.185,0.16801,0.266206,0.099482,0.2,0.2184,0.113765
"2024-12","920378.BJ",2.2724,0.0651,0.0433,0.022151,0.286173,0.028642,0.0258,0.2728,0.120035
"2025-12","920378.BJ",2.4612,0.1913,0.1923,0.111341,0.345419,0.07774,0.0971,0.2516,0.102223
"2026-06","920378.BJ",2.9773,0.1487,0.1203,0.094946,0.287581,0.049931,0.1171,0.2715,0.091178
"2022-12","920123.BJ",5.3675,0.5505,0.5114,0.038513,0.209346,0.102557,0.4675,0.19,0.035397
"2023-12","920123.BJ",5.9704,0.8192,0.6545,0.081057,0.316378,0.137218,0.5656,0.2292,0.038385
"2024-12","920123.BJ",6.7863,1.0862,1.0736,0.105741,0.205862,0.160053,0.9771,0.1966,0.028967
"2025-12","920123.BJ",6.9016,0.5524,0.5438,0.008211,0.197487,0.080041,0.6935,0.2044,0.02962
"2026-06","920123.BJ",7.9209,0.6508,0.5729,0.025435,0.279675,0.082165,0.3309,0.2394,0.030229
"2022-12","920833.BJ",1.0635,-0.106,-0.1021,-0.149934,0.3015,-0.099677,-0.1159,0.1442,0.1356
"2023-12","920833.BJ",1.3921,-0.147,-0.1654,-0.144865,0.342785,-0.105578,-0.1853,0.1529,0.109844
"2024-12","920833.BJ",1.6001,-0.2045,-0.1869,-0.20794,0.24136,-0.127804,-0.0743,0.2091,0.130692
"2025-12","920833.BJ",1.9685,-0.2012,-0.1902,-0.169499,0.115608,-0.102212,-0.2656,0.2277,0.115677
"2026-06","920833.BJ",2.5972,-0.2296,-0.2091,-0.177442,0.305542,-0.088418,-0.1221,0.2892,0.111357
"2022-12","920375.BJ",1.3635,0.2354,0.1785,0.241438,0.184884,0.172635,0.2018,0.1378,0.101056
"2023-12","920375.BJ",1.5013,0.1518,0.1174,0.152365,0.309563,0.101086,0.1542,0.1412,0.094062
"2024-12","920375.BJ",1.8319,0.2396,0.1732,0.219965,0.288836,0.13077,0.2248,0.1577,0.08608
"2025-12","920375.BJ",2.2193,0.3594,0.3122,0.261947,0.243477,0.161955,0.3323,0.1858,0.083708
"2026-06","920375.BJ",2.4446,0.4261,0.4101,0.243736,0.407157,0.174291,0.6521,0.2099,0.085846
"2022-12","920641.BJ",1.277,-0.0069,-0.0175,0.00234,0.360375,-0.005415,0.0013,0.1309,0.102504
"2023-12","920641.BJ",1.4609,0.0943,0.0822,0.057585,0.268934,0.064562,0.053,0.1371,0.093832
"2024-12","920641.BJ",1.9818,0.1734,0.1287,0.133673,0.247933,0.087503,0.1383,0.2237,0.112901
"2025-12","920641.BJ",2.6002,0.1137,0.091,0.041306,0.40892,0.043742,0.2,0.2746,0.105587
"2026-06","920641.BJ",3.4674,0.1289,0.0982,0.023769,0.249401,0.037188,0.0857,0.3817,0.110089
"2022-12","920000.BJ",2.7838,0.3501,0.3027,0.222837,0.318067,0.125759,0.2399,0.331,0.1189
"2023-12","920000.BJ",2.923,0.4932,0.4631,0.221162,0.381629,0.168739,0.437,0.2807,0.09602
"2024-12","920000.BJ",3.131,0.4146,0.3267,0.19638,0.287293,0.132407,0.5177,0.3357,0.10723
"2025-12","920000.BJ",3.1606,0.5233,0.4194,0.241778,0.219571,0.165576,0.7195,0.3057,0.096731
"2026-06","920000.BJ",3.5058,0.315,0.2607,0.141992,0.316597,0.089845,0.3285,0.4138,0.118031
"2022-12","920496.BJ",2.1707,0.1081,0.0908,0.115151,0.163929,0.049784,0.063,0.2373,0.109328
"2023-12","920496.BJ",2.2476,0.0264,0.02,0.041708,0.16377,0.011757,0.0537,0.2746,0.122184
"2024-12","920496.BJ",2.3667,0.075,0.0546,0.051147,0.382242,0.031687,0.0143,0.3128,0.132182
"2025-12","920496.BJ",2.3887,0.0424,0.0299,0.054032,0.236754,0.017757,0.1949,0.2228,0.093266
"2026-06","920496.BJ",2.6508,-0.002,-0.0217,-0.00558,0.343466,-0.000759,0.0788,0.3129,0.11806
"2022-12","920925.BJ",2.9094,0.314,0.2789,0.200204,0.220392,0.107928,0.3117,0.3104,0.10668
"2023-12","920925.BJ",2.4903,0.1992,0.1835,0.16674,0.267589,0.079981,0.2275,0.2603,0.104542
"2024-12","920925.BJ",2.518,0.2323,0.2242,0.19108,0.420076,0.092261,0.2013,0.3065,0.121728
"2025-12","920925.BJ",2.4628,0.1592,0.1009,0.129284,0.371925,0.06466,0.1383,0.2091,0.084914
"2026-06","920925.BJ",2.1881,0.146,0.1192,0.110959,0.400148,0.066703,0.2049,0.261,0.119288
"2022-12","920866.BJ",6.0755,0.3452,0.3395,0.018485,0.26481,0.056817,0.6589,0.1303,0.021451
"2023-12","920866.BJ",6.0073,0.2452,0.2098,0.006998,0.140721,0.040816,0.1266,0.1601,0.026656
"2024-12","920866.BJ",6.7075,0.0826,0.0588,-0.009967,0.07,0.012312,0.0849,0.1433,0.021364
"2025-12","920866.BJ",6.4298,-0.053,-0.0715,-0.042555,0.26901,-0.008242,0.1119,0.1316,0.020465
"2026-06","920866.BJ",7.1811,0.399,0.3039,0.034765,0.201358,0.055569,0.4754,0.1806,0.02515
"2022-12","920058.BJ",3.0941,-0.241,-0.2501,-0.129027,0.323442,-0.077879,-0.3433,0.3426,0.110724
"2023-12","920058.BJ",3.05,-0.2382,-0.2043,-0.113967,0.279446,-0.078098,-0.366,0.2681,0.087907
"2024-12","920058.BJ",2.8625,-0.3078,-0.2843,-0.169729,0.381116,-0.107522,-0.2716,0.2483,0.08675
"2025-12","920058.BJ",2.7394,-0.3125,-0.2544,-0.175696,0.256488,-0.114067,-0.419,0.2563,0.093551
"2026-06","920058.BJ",2.5432,-0.2537,-0.206,-0.137986,0.485684,-0.099765,-0.258,0.2122,0.08345
"2022-12","920634.BJ",2.1636,-0.1597,-0.1327,-0.097498,0.398999,-0.073821,-0.1651,0.1258,0.058153
"2023-12","920634.BJ",2.3482,0.023,0.0146,-0.014763,0.230603,0.009802,0.0213,0.1506,0.064137
"2024-12","920634.BJ",2.8482,0.1262,0.093,0.090203,0.28281,0.044299,0.1463,0.219,0.076896
"2025-12","920634.BJ",2.9437,0.0735,0.0357,0.032765,0.456775,0.024966,0.0474,0.1683,0.057164
"2026-06","920634.BJ",3.4271,0.048,0.0331,0.068685,0.288954,0.014005,0.1071,0.1896,0.055315
"2022-12","920575.BJ",1.7012,0.2066,0.1982,0.216448,0.368763,0.121463,0.2342,0.1429,0.084029
"2023-12","920575.BJ",2.1522,0.1504,0.1344,0.093927,0.293977,0.069861,0.1569,0.2242,0.104179
"2024-12","920575.BJ",2.2017,0.2984,0.2201,0.197687,0.37024,0.135546,0.2247,0.2061,0.093616
"2025-12","920575.BJ",2.6274,0.3201,0.2723,0.213173,0.186299,0.121815,0.2473,0.2751,0.10472
"2026-06","920575.BJ",3.0192,0.3709,0.2866,0.257904,0.36125,0.122834,0.3295,0.2994,0.099182
"2022-12","920351.BJ",2.8037,-0.1755,-0.1657,-0.072523,0.087454,-0.062583,-0.1399,0.2173,0.077495
"2023-12","920351.BJ",2.9188,-0.2728,-0.2739,-0.142483,0.222014,-0.093476,-0.2428,0.2248,0.077005
"2024-12","920351.BJ",3.3452,-0.3333,-0.2748,-0.112965,0.089038,-0.099634,-0.194,0.2213,0.066159
"2025-12","920351.BJ",3.8056,-0.4794,-0.4332,-0.149271,0.092459,-0.125967,-0.585,0.3221,0.08464
"2026-06","920351.BJ",4.1887,-0.3163,-0.2637,-0.089293,0.271508,-0.075523,-0.4033,0.339,0.08094
"2022-12","920427.BJ",1.8136,0.3257,0.2587,0.228639,0.176472,0.179602,0.1237,0.0483,0.026628
"2023-12","920427.BJ",2.1274,0.3086,0.2898,0.174162,0.377125,0.145042,0.2041,0.0686,0.032253
"2024-12","920427.BJ",2.6957,0.3685,0.3015,0.150233,0.248903,0.136696,0.466,0.0789,0.029266
"2025-12","920427.BJ",3.0611,0.3494,0.3024,0.172152,0.258334,0.114156,0.3879,0.0732,0.023912
"2026-06","920427.BJ",3.461,0.3907,0.3198,0.149338,0.341506,0.1129,0.1667,0.0904,0.026115
"2022-12","920455.BJ",2.6644,-0.0787,-0.1001,-0.054924,0.304301,-0.02955,-0.0985,0.2088,0.078356
"2023-12","920455.BJ",2.4603,-0.1232,-0.1418,-0.122066,0.308868,-0.050071,0.0063,0.2327,0.094584
"2024-12","920455.BJ",2.7694,-0.2809,-0.2798,-0.161289,0.263925,-0.101419,-0.3019,0.2594,0.093666
"2025-12","920455.BJ",2.4867,-0.1863,-0.1847,-0.135299,0.240554,-0.074916,-0.3085,0.2242,0.090172
"2026-06","920455.BJ",2.6702,-0.1332,-0.1608,-0.044734,0.322076,-0.049885,-0.1229,0.2984,0.111756
"2022-12","920262.BJ",2.7816,0.4706,0.3955,0.206949,0.07,0.169182,0.5598,0.0686,0.024648
"2023-12","920262.BJ",3.2268,0.5015,0.4121,0.17252,0.240556,0.155414,0.5562,0.0884,0.027409
"2024-12","920262.BJ",3.4883,0.4153,0.3728,0.125927,0.304868,0.119043,0.2957,0.076,0.021787
"2025-12","920262.BJ",3.5943,0.4692,0.4462,0.109509,0.285899,0.130531,0.4941,0.0984,0.027363
"2026-06","920262.BJ",3.8796,0.4901,0.4618,0.147113,0.346601,0.126317,0.4074,0.0852,0.021952
"2022-12","920857.BJ",4.6023,0.2239,0.1932,0.039436,0.287256,0.048654,0.073,0.3287,0.071418
"2023-12","920857.BJ",4.8376,0.5719,0.5685,0.099395,0.237278,0.118217,0.4985,0.2549,0.052681
"2024-12","920857.BJ",5.3227,0.4254,0.3654,0.061181,0.228417,0.079923,0.3354,0.2913,0.054723
"2025-12","920857.BJ",6.6589,0.5344,0.4417,0.009238,0.268868,0.080251,0.7503,0.3851,0.057828
"2026-06","920857.BJ",6.5517,0.2938,0.2113,0.045353,0.240761,0.044849,0.2915,0.3951,0.060309
"2022-12","920118.BJ",6.6484,-0.6812,-0.6194,-0.053308,0.243902,-0.102454,-0.4206,0.1644,0.024725
"2023-12","920118.BJ",6.7738,-0.4606,-0.4551,-0.045825,0.07,-0.067991,-0.5112,0.1702,0.025132
"2024-12","920118.BJ",7.3314,-0.7536,-0.7681,-0.079244,0.127106,-0.102788,-1.0898,0.203,0.02769
"2025-12","920118.BJ",8.6536,-0.9204,-0.9848,-0.017596,0.22802,-0.106358,-0.7073,0.2039,0.023559
"2026-06","920118.BJ",8.9245,-0.7754,-0.7486,-0.055008,0.183753,-0.086886,-1.2458,0.1927,0.021589
"2022-12","920263.BJ",2.7945,0.276,0.2342,0.043478,0.320051,0.098762,0.1985,0.1851,0.06623
"2023-12","920263.BJ",3.1608,0.3608,0.2852,0.067851,0.347566,0.114154,0.2877,0.2924,0.092521
"2024-12","920263.BJ",4.1579,0.3421,0.2495,0.025456,0.290684,0.08228,0.4671,0.383,0.09211
"2025-12","920263.BJ",5.0874,0.7372,0.6525,0.023144,0.225219,0.144912,0.5369,0.3943,0.077498
"2026-06","920263.BJ",6.8888,0.5257,0.4144,0.063927,0.448302,0.076314,0.3543,0.4347,0.063097
"2022-12","920436.BJ",2.4739,0.1095,0.0713,0.045873,0.229824,0.044242,0.1994,0.1786,0.072183
"2023-12","920436.BJ",2.8664,0.188,0.1675,0.116092,0.381219,0.065599,0.2587,0.1913,0.066722
"2024-12","920436.BJ",3.0515,0.161,0.1381,0.04729,0.201449,0.052772,0.163,0.2693,0.08825
"2025-12","920436.BJ",3.2392,0.2844,0.2795,0.154108,0.282781,0.087792,0.2839,0.224,0.069142
"2026-06","920436.BJ",3.5286,0.213,0.187,0.098139,0.236363,0.06037,0.0185,0.307,0.087017
"2022-12","920075.BJ",1.2492,0.0443,0.0408,0.04527,0.202672,0.035424,0.0894,0.0397,0.03181
"2023-12","920075.BJ",1.7732,0.0535,0.041,0.082003,0.236978,0.030174,0.0147,0.0582,0.032796
"2024-12","920075.BJ",2.1153,0.1067,0.0921,0.083346,0.34289,0.050454,0.0997,0.0914,0.043194
"2025-12","920075.BJ",2.959,0.1078,0.0584,0.067705,0.100547,0.036419,0.2033,0.0972,0.032859
"2026-06","920075.BJ",4.0181,0.0504,0.0125,0.017231,0.18682,0.012539,0.0301,0.1642,0.040854
"2022-12","920974.BJ",2.8387,0.2573,0.202,0.105415,0.17314,0.090629,0.2249,0.1682,0.05926
"2023-12","920974.BJ",2.8436,0.228,0.1471,0.097305,0.30954,0.080172,0.1515,0.1504,0.052902
"2024-12","920974.BJ",2.9145,0.2192,0.1537,0.089333,0.237401,0.07521,0.0427,0.1484,0.050912
"2025-12","920974.BJ",3.2676,0.1675,0.119,0.042259,0.149284,0.051274,0.2547,0.1591,0.048696
"2026-06","920974.BJ",3.5062,0.1827,0.1096,0.036953,0.219896,0.052122,0.2144,0.1636,0.046662
"2022-12","920014.BJ",2.1116,0.1956,0.155,0.110909,0.370124,0.092611,0.3468,0.1888,0.089414
"2023-12","920014.BJ",2.6986,0.1427,0.1311,0.10382,0.370877,0.052869,0.0605,0.2949,0.109287
"2024-12","920014.BJ",3.0344,0.1888,0.1515,0.115342,0.282268,0.062226,0.158,0.3102,0.102243
"2025-12","920014.BJ",3.5795,0.3737,0.2795,0.119418,0.280543,0.104396,0.4423,0.3537,0.09881
"2026-06","920014.BJ",4.4022,0.3548,0.2591,0.1011,0.193314,0.080596,0.4274,0.3802,0.086365
"2022-12","920419.BJ",2.6064,0.3077,0.2755,0.091841,0.18474,0.118067,0.2034,0.054,0.020731
"2023-12","920419.BJ",2.916,0.1355,0.1006,0.045999,0.209676,0.046458,0.1335,0.0693,0.02376
"2024-12","920419.BJ",3.2676,0.4517,0.4039,0.16138,0.369294,0.138241,0.3189,0.088,0.026933
"2025-12","920419.BJ",3.4263,0.1509,0.1355,0.016188,0.225376,0.044048,0.2581,0.0741,0.021634
"2026-06","920419.BJ",3.6001,0.3714,0.3184,0.129508,0.203199,0.103163,0.3045,0.0918,0.02549
"2022-12","920765.BJ",3.6974,-0.4305,-0.3888,-0.072678,0.343308,-0.116444,-0.5457,0.2344,0.063405
"2023-12","920765.BJ",4.3894,-0.4799,-0.4465,-0.057404,0.208829,-0.109333,-0.2817,0.2742,0.062478
"2024-12","920765.BJ",5.3216,-0.3309,-0.3116,-0.03038,0.313575,-0.062179,-0.3321,0.2911,0.054694
"2025-12","920765.BJ",6.7386,-0.461,-0.4867,-0.073769,0.225929,-0.068415,-0.7609,0.3433,0.050949
"2026-06","920765.BJ",7.8875,-0.8661,-0.8002,-0.014983,0.264535,-0.109809,-0.684,0.4144,0.052536
"2022-12","920580.BJ",1.3295,0.1072,0.0872,0.104546,0.12984,0.080633,0.0779,0.0297,0.022367
"2023-12","920580.BJ",1.7694,0.2251,0.18,0.177721,0.151309,0.127195,0.2108,0.0311,0.017562
"2024-12","920580.BJ",2.0202,0.2323,0.1921,0.108038,0.07,0.114992,0.099,0.0353,0.017487
"2025-12","920580.BJ",2.2381,0.1775,0.1343,0.08033,0.079702,0.07933,0.0848,0.0421,0.01883
"2026-06","920580.BJ",2.8741,0.3332,0.278,0.153731,0.220386,0.11595,0.2337,0.0594,0.020678
"2022-12","920278.BJ",1.969,0.2841,0.2223,0.159247,0.346389,0.144271,0.2134,0.1416,0.071937
"2023-12","920278.BJ",2.0791,0.3308,0.2689,0.205571,0.340573,0.15911,0.4681,0.1828,0.087924
"2024-12","920278.BJ",2.2164,0.2683,0.1973,0.13462,0.280711,0.121068,0.2781,0.2256,0.101794
"2025-12","920278.BJ",2.548,0.3101,0.227,0.1838,0.229088,0.121693,0.5275,0.2501,0.098161
"2026-06","920278.BJ",2.8043,0.3307,0.2554,0.142662,0.283359,0.117941,0.3574,0.2021,0.072055
"2022-12","920212.BJ",1.934,0.1713,0.169,0.108094,0.317011,0.088595,0.207,0.2219,0.114719
"2023-12","920212.BJ",2.0686,0.223,0.1897,0.084246,0.274955,0.107784,0.278,0.211,0.101991
"2024-12","920212.BJ",2.6759,0.2376,0.1961,0.10642,0.30802,0.088788,0.1281,0.2974,0.111125
"2025-12","920212.BJ",3.1543,0.1931,0.1612,0.03147,0.341667,0.061206,0.2798,0.3695,0.117139
"2026-06","920212.BJ",3.7247,0.3649,0.3375,0.106188,0.235889,0.097959,0.2701,0.3264,0.087635
"2022-12","920230.BJ",2.1086,0.078,0.0466,0.003045,0.365248,0.036992,0.2171,0.2184,0.10357
"2023-12","920230.BJ",2.3843,0.0136,-0.0159,-0.063314,0.300707,0.005707,0.0343,0.2052,0.086078
"2024-12","920230.BJ",2.8129,0.0852,0.047,0.035872,0.358445,0.030295,0.0402,0.2691,0.095679
"2025-12","920230.BJ",3.2954,0.0383,0.0274,-0.025617,0.244332,0.011624,0.1914,0.3344,0.101465
"2026-06","920230.BJ",3.7425,0.1811,0.1245,0.046515,0.290309,0.048393,0.1129,0.3203,0.085575
"2022-12","920445.BJ",10.8326,1.769,1.689,0.079465,0.281211,0.163304,1.0365,0.2271,0.020961
"2023-12","920445.BJ",9.5131,1.6258,1.3343,0.066317,0.143978,0.170896,0.7617,0.1733,0.018221
"2024-12","920445.BJ",8.6973,1.6172,1.4851,0.107573,0.305803,0.185939,1.6553,0.1774,0.020402
"2025-12","920445.BJ",8.2958,1.2791,1.1566,0.029617,0.177089,0.154186,1.1858,0.1595,0.019223
"2026-06","920445.BJ",7.4543,1.3913,1.2456,0.078416,0.07,0.186641,1.5846,0.1372,0.018401
"2022-12","920110.BJ",2.4236,-0.0533,-0.0635,-0.015819,0.314269,-0.021973,-0.0762,0.1912,0.078888
"2023-12","920110.BJ",2.3455,-0.1185,-0.1371,-0.085452,0.362832,-0.050504,-0.1361,0.2092,0.089205
"2024-12","920110.BJ",2.4445,-0.0586,-0.0614,-0.002417,0.328155,-0.023963,-0.0181,0.2235,0.091428
"2025-12","920110.BJ",2.602,-0.1198,-0.1203,-0.033417,0.363461,-0.046052,-0.0806,0.1651,0.063461
"2026-06","920110.BJ",2.9628,-0.1143,-0.1468,-0.010585,0.413392,-0.038584,-0.2313,0.2318,0.078235
"2022-12","920471.BJ",5.6173,0.7845,0.581,0.079331,0.204843,0.139665,0.9368,0.0716,0.012749
"2023-12","920471.BJ",6.6034,0.6231,0.6019,0.029101,0.293518,0.094364,0.7581,0.076,0.011503
"2024-12","920471.BJ",7.1903,0.6991,0.5551,0.081054,0.155524,0.097225,0.7363,0.0821,0.011419
"2025-12","920471.BJ",7.482,0.7176,0.5819,0.066974,0.172946,0.095909,0.4775,0.1159,0.01549
"2026-06","920471.BJ",7.6825,0.8123,0.6864,0.04596,0.174518,0.10573,0.4991,0.0916,0.011922
"2022-12","920016.BJ",2.7994,0.0331,0.0055,0.044579,0.216541,0.011837,0.0057,0.1155,0.041249
"2023-12","920016.BJ",2.8791,-0.1559,-0.1546,-0.045285,0.284381,-0.05414,-0.1196,0.1188,0.041246
"2024-12","920016.BJ",3.2368,-0.0132,-0.051,-0.073049,0.197755,-0.004084,0.049,0.1303,0.040258
"2025-12","920016.BJ",3.2057,0.0422,0.0285,-0.007537,0.147658,0.013162,0.0246,0.1348,0.04204
"2026-06","920016.BJ",3.3326,-0.099,-0.1323,-0.041387,0.283862,-0.029705,-0.1102,0.1111,0.033344
"2022-12","920245.BJ",1.5432,0.1808,0.1553,0.176457,0.121122,0.117142,0.2585,0.1526,0.098916
"2023-12","920245.BJ",1.836,0.2363,0.186,0.168039,0.318032,0.128697,0.2147,0.1721,0.093719
"2024-12","920245.BJ",2.3732,0.3734,0.2995,0.234533,0.364568,0.157333,0.5065,0.188,0.079215
"2025-12","920245.BJ",2.7061,0.3297,0.3036,0.148733,0.227746,0.12184,0.3822,0.2445,0.090366
"2026-06","920245.BJ",3.2539,0.3029,0.2023,0.110944,0.264848,0.09309,0.3469,0.2479,0.076191
"2022-12","920685.BJ",1.8833,0.3631,0.3293,0.310606,0.382231,0.192821,0.4436,0.238,0.126388
"2023-12","920685.BJ",1.8577,0.296,0.237,0.253977,0.251729,0.159335,0.3909,0.1851,0.099647
"2024-12","920685.BJ",2.1909,0.3186,0.2509,0.212946,0.248226,0.145408,0.4963,0.2116,0.096593
"2025-12","920685.BJ",2.243,0.2611,0.2277,0.176123,0.249141,0.116391,0.2056,0.2206,0.098351
"2026-06","920685.BJ",2.4422,0.2607,0.2398,0.151804,0.254073,0.106731,0.2587,0.3319,0.135923
"2022-12","920553.BJ",1.1747,0.0899,0.072,0.115452,0.348723,0.076542,0.1046,0.1023,0.087078
"2023-12","920553.BJ",1.3595,0.1263,0.1207,0.154651,0.244989,0.0929,0.1006,0.1244,0.091509
"2024-12","920553.BJ",1.7602,0.0641,0.0509,0.051039,0.426128,0.036427,0.0419,0.1727,0.098097
"2025-12","920553.BJ",2.2798,0.0296,0.015,0.01195,0.260083,0.013006,-0.041,0.2505,0.109881
"2026-06","920553.BJ",2.811,0.0878,0.0541,0.035109,0.358778,0.031246,0.078,0.3252,0.115698
"2022-12","920957.BJ",10.414,-0.2352,-0.2521,-0.012255,0.181408,-0.022587,-0.2516,0.1757,0.016868
"2023-12","920957.BJ",10.4383,-0.517,-0.5447,-0.031057,0.235078,-0.04953,-0.5005,0.175,0.016766
"2024-12","920957.BJ",10.4625,-0.0869,-0.161,-0.037618,0.324202,-0.008308,-0.2521,0.1904,0.018195
"2025-12","920957.BJ",10.7151,-0.5918,-0.5701,-0.010658,0.160455,-0.055228,-0.6194,0.1715,0.016007
"2026-06","920957.BJ",10.2508,0.1599,0.0835,0.034488,0.216604,0.015597,0.3406,0.2251,0.021956
"2022-12","920871.BJ",2.0084,-0.2279,-0.2215,-0.167241,0.164478,-0.113459,-0.1674,0.0487,0.024254
"2023-12","920871.BJ",2.2403,-0.2017,-0.1949,-0.179579,0.344125,-0.090031,-0.1345,0.0638,0.028469
"2024-12","920871.BJ",2.407,-0.3275,-0.2763,-0.182726,0.24827,-0.136057,-0.2201,0.0699,0.029025
"2025-12","920871.BJ",2.4397,-0.2342,-0.2223,-0.139213,0.12883,-0.096002,-0.1333,0.0755,0.030936
"2026-06","920871.BJ",2.6167,-0.2037,-0.2272,-0.145463,0.234219,-0.077856,-0.2066,0.0795,0.030385
"2022-12","920478.BJ",1.2046,0.0858,0.0857,0.124015,0.265612,0.071217,0.0467,0.1416,0.117552
"2023-12","920478.BJ",1.2605,0.1658,0.1561,0.249124,0.180571,0.131517,0.1012,0.1111,0.088173
"2024-12","920478.BJ",1.4478,0.141,0.1282,0.176189,0.239252,0.097411,0.1593,0.1488,0.102764
"2025-12","920478.BJ",1.7271,0.1715,0.1335,0.19205,0.239851,0.099308,0.0839,0.1964,0.113739
"2026-06","920478.BJ",1.8653,0.1711,0.1314,0.175653,0.252796,0.091742,0.159,0.216,0.115786
"2022-12","920950.BJ",2.2374,0.0483,0.0213,0.011628,0.346208,0.021579,0.0932,0.1226,0.054776
"2023-12","920950.BJ",2.338,0.0911,0.058,0.057776,0.368914,0.038981,0.0885,0.1334,0.057041
"2024-12","920950.BJ",2.6394,0.1186,0.1102,0.043174,0.318582,0.044918,0.2511,0.1613,0.061098
"2025-12","920950.BJ",3.335,-0.0204,-0.0433,0.028305,0.325059,-0.006125,-0.0605,0.1774,0.053196
"2026-06","920950.BJ",3.867,0.0228,-0.0246,-0.008373,0.349907,0.005903,0.1173,0.1947,0.050342
"2022-12","920926.BJ",1.1544,0.0141,9e-04,0.008496,0.279314,0.012247,0.0223,0.0761,0.065959
"2023-12","920926.BJ",1.4874,0.0514,0.0428,0.052332,0.232582,0.034577,0.0574,0.1149,0.077243
"2024-12","920926.BJ",1.5714,0.0659,0.0535,0.08083,0.462318,0.041949,0.1157,0.1256,0.079928
"2025-12","920926.BJ",1.8369,0.1223,0.0945,0.089252,0.31151,0.066555,0.174,0.1052,0.057254
"2026-06","920926.BJ",2.4306,0.1337,0.1042,0.062815,0.223627,0.054996,0.0386,0.2013,0.082833
